satisfaction_level,last_evaluation,number_project,average_montly_hours,time_spend_company,Work_accident,left,promotion_last_5years,Department_RandD,Department_accounting,Department_hr,Department_management,Department_marketing,Department_product_mng,Department_sales,Department_support,Department_technical,salary_low,salary_medium,satisfaction_level_sq,avg_hours_x_salary_low,avg_hours_x_salary_medium,time_spend_x_salary_low,time_spend_x_salary_medium,num_project_x_salary_low,num_project_x_salary_medium
0.66,0.69,3,182,3,1,0,0,False,False,False,False,False,False,False,False,True,True,False,0.43560000000000004,182,0,3,0,3,0
0.21,0.55,4,189,2,0,0,0,False,False,False,False,False,False,False,False,True,True,False,0.04409999999999999,189,0,2,0,4,0
0.78,0.64,3,169,2,1,0,0,False,False,False,False,False,False,False,False,True,False,True,0.6084,0,169,0,2,0,3
0.21,0.96,4,287,5,0,0,0,False,False,False,False,False,False,False,False,True,False,True,0.04409999999999999,0,287,0,5,0,4
0.64,0.94,3,150,2,0,0,0,False,False,False,False,False,False,False,False,True,False,True,0.4096,0,150,0,2,0,3
0.68,0.95,4,146,2,0,0,0,False,False,False,False,False,False,False,False,True,False,True,0.4624000000000001,0,146,0,2,0,4
0.99,0.87,4,162,4,0,0,0,False,False,False,False,False,False,False,False,True,False,True,0.9801,0,162,0,4,0,4
0.85,0.55,4,158,5,0,0,0,False,False,False,False,False,False,False,False,True,False,True,0.7224999999999999,0,158,0,5,0,4
0.86,0.51,3,185,2,0,0,0,False,False,False,False,False,False,False,False,True,False,True,0.7395999999999999,0,185,0,2,0,3
0.89,0.98,3,214,3,0,0,0,False,False,False,False,False,False,False,False,True,False,True,0.7921,0,214,0,3,0,3
0.49,0.85,4,200,3,0,0,0,False,False,False,False,False,False,False,True,False,False,True,0.24009999999999998,0,200,0,3,0,4
0.76,0.97,4,219,2,0,0,0,False,False,False,False,False,False,False,True,False,False,True,0.5776,0,219,0,2,0,4
0.79,0.87,3,218,3,0,0,0,False,False,False,False,False,False,False,True,False,False,True,0.6241000000000001,0,218,0,3,0,3
0.89,0.64,4,237,2,0,0,0,False,False,False,False,False,False,False,True,False,False,True,0.7921,0,237,0,2,0,4
0.34,0.51,3,105,3,0,0,0,False,False,False,False,False,False,False,True,False,False,True,0.11560000000000002,0,105,0,3,0,3
0.81,0.92,3,251,3,1,0,0,False,False,False,False,False,False,False,True,False,False,True,0.6561000000000001,0,251,0,3,0,3
0.96,0.7,3,227,2,0,0,0,False,False,False,False,False,False,False,True,False,False,True,0.9216,0,227,0,2,0,3
0.7,0.87,3,158,2,0,0,0,False,False,False,False,False,False,False,True,False,False,True,0.48999999999999994,0,158,0,2,0,3
0.92,0.61,4,252,2,0,0,0,False,False,False,False,False,False,False,True,False,False,True,0.8464,0,252,0,2,0,4
0.5,0.76,4,198,3,0,0,0,False,False,False,False,False,False,False,True,False,False,True,0.25,0,198,0,3,0,4
0.75,0.72,2,192,3,0,0,0,False,False,False,False,False,False,False,True,False,False,True,0.5625,0,192,0,3,0,2
0.42,0.38,2,139,4,0,0,0,False,False,False,False,False,False,False,False,True,False,True,0.17639999999999997,0,139,0,4,0,2
0.29,0.4,6,205,3,0,0,0,False,False,False,False,False,False,False,False,True,False,True,0.0841,0,205,0,3,0,6
0.91,0.48,3,224,3,0,0,0,False,False,False,False,False,False,False,False,True,False,True,0.8281000000000001,0,224,0,3,0,3
0.55,0.97,4,267,4,0,0,0,False,False,False,True,False,False,False,False,False,False,True,0.30250000000000005,0,267,0,4,0,4
0.57,0.81,4,200,3,1,0,0,False,False,False,False,False,False,False,False,False,False,True,0.32489999999999997,0,200,0,3,0,4
0.27,0.48,3,97,6,0,0,0,False,False,False,False,False,False,False,False,False,False,True,0.0729,0,97,0,6,0,3
0.7,0.43,6,253,3,0,0,0,False,False,False,False,False,False,False,False,False,False,False,0.48999999999999994,0,0,0,0,0,0
0.63,0.68,4,191,2,0,0,0,False,False,False,False,False,False,False,False,False,False,False,0.39690000000000003,0,0,0,0,0,0
0.97,0.63,5,199,2,1,0,0,False,False,False,False,False,False,False,False,False,False,False,0.9409,0,0,0,0,0,0
0.28,0.52,3,127,4,0,0,0,False,False,False,False,False,True,False,False,False,False,False,0.07840000000000001,0,0,0,0,0,0
0.7,0.6,3,187,2,0,0,0,False,False,False,False,False,True,False,False,False,False,False,0.48999999999999994,0,0,0,0,0,0
0.83,0.51,4,215,3,0,0,0,False,False,False,False,False,True,False,False,False,False,False,0.6889,0,0,0,0,0,0
0.22,0.76,4,176,6,1,0,0,False,False,False,False,False,True,False,False,False,False,False,0.0484,0,0,0,0,0,0
0.55,0.47,3,194,2,0,0,0,False,False,False,False,False,False,False,False,False,False,False,0.30250000000000005,0,0,0,0,0,0
0.33,0.77,3,216,3,0,0,0,True,False,False,False,False,False,False,False,False,False,False,0.10890000000000001,0,0,0,0,0,0
0.5,0.78,4,185,3,0,0,0,True,False,False,False,False,False,False,False,False,False,False,0.25,0,0,0,0,0,0
0.93,0.88,5,140,3,0,0,0,True,False,False,False,False,False,False,False,False,False,False,0.8649000000000001,0,0,0,0,0,0
0.77,0.66,3,260,4,0,0,0,True,False,False,False,False,False,False,False,False,False,False,0.5929,0,0,0,0,0,0
0.93,0.97,5,137,4,0,0,0,True,False,False,False,False,False,False,False,False,True,False,0.8649000000000001,137,0,4,0,5,0
0.72,1.0,4,151,2,0,0,0,True,False,False,False,False,False,False,False,False,True,False,0.5184,151,0,2,0,4,0
0.78,0.53,3,152,2,0,0,0,False,False,False,False,True,False,False,False,False,True,False,0.6084,152,0,2,0,3,0
0.55,0.75,4,166,2,0,0,0,False,False,False,False,False,False,True,False,False,True,False,0.30250000000000005,166,0,2,0,4,0
0.39,0.86,3,261,2,0,0,0,False,True,False,False,False,False,False,False,False,True,False,0.1521,261,0,2,0,3,0
0.67,0.78,3,235,3,0,0,0,False,False,False,False,False,False,False,True,False,True,False,0.4489000000000001,235,0,3,0,3,0
0.61,0.89,3,201,2,0,0,0,False,False,False,False,False,False,False,False,True,True,False,0.3721,201,0,2,0,3,0
0.6,0.69,6,250,5,1,0,0,False,False,False,True,False,False,False,False,False,True,False,0.36,250,0,5,0,6,0
0.48,0.64,4,146,2,0,0,0,False,False,False,False,True,False,False,False,False,True,False,0.2304,146,0,2,0,4,0
0.75,0.84,4,195,3,0,0,0,False,False,False,False,True,False,False,False,False,True,False,0.5625,195,0,3,0,4,0
0.87,0.58,4,259,3,0,0,0,False,False,False,False,True,False,False,False,False,True,False,0.7569,259,0,3,0,4,0
0.51,0.54,4,166,4,1,0,0,False,False,False,False,False,False,True,False,False,True,False,0.2601,166,0,4,0,4,0
0.63,0.9,4,188,4,1,0,0,False,False,False,False,False,False,True,False,False,True,False,0.39690000000000003,188,0,4,0,4,0
0.6,0.57,3,203,2,0,0,0,False,False,False,False,False,False,True,False,False,True,False,0.36,203,0,2,0,3,0
0.7,0.99,3,167,3,0,0,0,False,False,False,False,False,False,True,False,False,True,False,0.48999999999999994,167,0,3,0,3,0
0.5,0.99,2,258,3,1,0,0,False,False,False,False,False,False,True,False,False,False,True,0.25,0,258,0,3,0,2
0.59,0.51,2,126,3,0,0,0,False,False,False,False,False,False,True,False,False,False,True,0.34809999999999997,0,126,0,3,0,2
0.52,0.39,6,246,4,0,0,0,False,False,False,False,False,False,True,False,False,False,True,0.27040000000000003,0,246,0,4,0,6
0.55,0.49,3,205,3,0,0,0,False,False,False,False,False,False,True,False,False,False,True,0.30250000000000005,0,205,0,3,0,3
0.81,0.62,5,201,3,1,0,0,False,False,False,False,False,False,True,False,False,False,True,0.6561000000000001,0,201,0,3,0,5
0.94,0.98,4,197,3,0,0,0,False,False,False,False,False,False,True,False,False,False,True,0.8835999999999999,0,197,0,3,0,4
0.98,0.61,3,272,3,0,0,0,False,False,False,False,False,False,True,False,False,False,True,0.9603999999999999,0,272,0,3,0,3
0.83,0.84,4,206,2,0,0,0,False,False,False,False,False,False,True,False,False,False,True,0.6889,0,206,0,2,0,4
0.93,0.62,3,184,3,0,0,0,False,False,False,False,False,False,True,False,False,False,True,0.8649000000000001,0,184,0,3,0,3
0.99,0.54,3,199,2,0,0,0,False,False,False,False,False,False,True,False,False,False,True,0.9801,0,199,0,2,0,3
0.55,0.57,4,220,3,0,0,0,False,False,False,False,False,False,True,False,False,False,True,0.30250000000000005,0,220,0,3,0,4
0.96,0.83,3,233,3,0,0,0,False,False,False,False,False,False,True,False,False,False,True,0.9216,0,233,0,3,0,3
0.28,0.77,3,221,3,0,0,0,False,False,False,False,False,False,True,False,False,False,False,0.07840000000000001,0,0,0,0,0,0
0.97,0.6,6,168,5,1,0,0,False,False,False,False,False,False,True,False,False,False,False,0.9409,0,0,0,0,0,0
0.8,0.78,3,251,3,0,0,0,False,False,False,False,False,False,True,False,False,False,False,0.6400000000000001,0,0,0,0,0,0
0.75,0.55,2,188,3,0,0,0,False,True,False,False,False,False,False,False,False,False,False,0.5625,0,0,0,0,0,0
0.89,0.88,3,203,3,0,0,0,False,True,False,False,False,False,False,False,False,False,False,0.7921,0,0,0,0,0,0
0.6,0.76,5,168,2,1,0,0,False,True,False,False,False,False,False,False,False,False,False,0.36,0,0,0,0,0,0
0.73,0.98,3,227,2,1,0,0,False,False,True,False,False,False,False,False,False,False,False,0.5328999999999999,0,0,0,0,0,0
0.88,0.75,4,159,2,0,0,0,False,False,True,False,False,False,False,False,False,False,False,0.7744,0,0,0,0,0,0
0.5,0.7,3,159,3,0,0,0,False,False,True,False,False,False,False,False,False,True,False,0.25,159,0,3,0,3,0
0.53,0.78,5,275,5,0,0,0,False,False,True,False,False,False,False,False,False,True,False,0.28090000000000004,275,0,5,0,5,0
0.95,0.43,6,283,2,0,0,0,False,False,False,False,False,False,False,False,True,True,False,0.9025,283,0,2,0,6,0
0.94,0.53,5,169,3,0,0,0,False,False,False,False,False,False,False,False,True,True,False,0.8835999999999999,169,0,3,0,5,0
0.49,0.8,3,227,4,1,0,0,False,False,False,False,False,False,False,False,True,True,False,0.24009999999999998,227,0,4,0,3,0
0.59,0.57,3,147,4,0,0,0,False,False,False,False,False,False,False,False,True,True,False,0.34809999999999997,147,0,4,0,3,0
0.51,0.91,3,227,2,0,0,0,False,False,False,False,False,False,False,False,True,True,False,0.2601,227,0,2,0,3,0
0.66,0.66,4,166,3,0,0,0,False,False,False,False,False,False,False,False,True,True,False,0.43560000000000004,166,0,3,0,4,0
0.76,0.94,4,168,6,0,0,0,False,False,False,False,False,False,False,False,True,False,True,0.5776,0,168,0,6,0,4
0.12,0.59,3,229,6,0,0,0,False,False,False,False,False,False,False,False,True,False,True,0.0144,0,229,0,6,0,3
0.84,0.65,3,134,3,0,0,0,False,False,False,False,False,False,False,False,True,False,True,0.7055999999999999,0,134,0,3,0,3
0.94,0.81,3,196,3,0,0,0,False,False,False,False,False,False,False,False,True,False,True,0.8835999999999999,0,196,0,3,0,3
0.63,0.84,4,181,3,0,0,0,False,False,False,False,False,False,False,False,True,False,True,0.39690000000000003,0,181,0,3,0,4
0.79,0.99,4,177,3,1,0,0,False,False,False,False,False,False,False,True,False,False,True,0.6241000000000001,0,177,0,3,0,4
0.85,0.68,3,272,2,1,0,0,False,False,False,False,False,False,False,True,False,False,True,0.7224999999999999,0,272,0,2,0,3
0.74,0.52,3,213,3,0,0,0,False,False,False,False,False,False,False,True,False,False,True,0.5476,0,213,0,3,0,3
0.23,0.75,6,220,3,0,0,0,False,False,False,False,False,False,False,True,False,False,True,0.0529,0,220,0,3,0,6
0.62,0.51,4,274,2,0,0,0,False,False,False,False,False,False,False,True,False,False,True,0.3844,0,274,0,2,0,4
0.36,0.56,6,242,6,0,0,0,False,False,False,False,False,False,False,True,False,False,True,0.1296,0,242,0,6,0,6
0.7,0.83,4,182,3,0,0,0,False,False,False,False,False,False,False,True,False,False,True,0.48999999999999994,0,182,0,3,0,4
0.57,0.75,5,172,4,0,0,0,False,False,False,False,False,False,False,True,False,False,True,0.32489999999999997,0,172,0,4,0,5
0.83,0.99,3,226,3,0,0,0,False,False,False,False,False,False,False,True,False,False,True,0.6889,0,226,0,3,0,3
0.71,0.96,3,132,2,0,0,0,False,False,False,False,False,False,False,True,False,False,True,0.5041,0,132,0,2,0,3
0.23,0.72,6,121,3,0,0,0,False,False,False,False,False,False,False,True,False,False,True,0.0529,0,121,0,3,0,6
0.59,0.69,4,207,2,0,0,0,False,False,False,False,False,False,False,False,True,False,True,0.34809999999999997,0,207,0,2,0,4
0.69,0.61,2,141,3,0,0,0,False,False,False,False,False,False,False,False,True,False,True,0.4760999999999999,0,141,0,3,0,2
0.63,0.81,5,189,3,0,0,0,False,False,False,False,False,False,False,False,True,False,True,0.39690000000000003,0,189,0,3,0,5
0.9,0.59,6,269,4,1,0,0,False,False,False,True,False,False,False,False,False,False,True,0.81,0,269,0,4,0,6
0.31,0.57,4,200,4,0,0,0,False,False,False,False,False,False,False,False,False,False,True,0.0961,0,200,0,4,0,4
0.92,0.62,3,199,2,0,0,0,False,False,False,False,False,False,False,False,False,False,True,0.8464,0,199,0,2,0,3
0.96,0.87,4,213,3,0,0,0,False,False,False,False,False,False,False,False,False,False,True,0.9216,0,213,0,3,0,4
0.66,0.51,6,105,4,0,0,0,False,False,False,False,False,False,False,False,False,False,False,0.43560000000000004,0,0,0,0,0,0
0.48,0.97,4,141,2,0,0,0,False,False,False,False,False,False,False,False,False,True,False,0.2304,141,0,2,0,4,0
0.15,0.55,3,255,3,1,0,0,False,False,False,False,False,True,False,False,False,False,True,0.0225,0,255,0,3,0,3
0.59,0.79,3,217,4,0,0,0,False,False,False,False,False,True,False,False,False,False,True,0.34809999999999997,0,217,0,4,0,3
0.66,0.85,6,165,5,0,0,0,False,False,False,False,False,True,False,False,False,False,True,0.43560000000000004,0,165,0,5,0,6
0.69,0.92,5,220,2,0,0,0,False,False,False,False,False,True,False,False,False,False,True,0.4760999999999999,0,220,0,2,0,5
0.65,0.79,4,241,4,0,0,0,False,False,False,False,False,False,False,False,False,False,True,0.42250000000000004,0,241,0,4,0,4
0.58,0.94,5,274,3,0,0,0,True,False,False,False,False,False,False,False,False,False,True,0.3364,0,274,0,3,0,5
0.72,0.57,4,224,4,0,0,0,True,False,False,False,False,False,False,False,False,False,True,0.5184,0,224,0,4,0,4
0.65,0.99,5,240,5,0,0,0,True,False,False,False,False,False,False,False,False,False,True,0.42250000000000004,0,240,0,5,0,5
0.63,0.77,5,210,3,0,0,0,True,False,False,False,False,False,False,False,False,False,True,0.39690000000000003,0,210,0,3,0,5
0.55,0.87,3,215,2,0,0,0,True,False,False,False,False,False,False,False,False,False,True,0.30250000000000005,0,215,0,2,0,3
0.74,0.56,4,254,2,0,0,0,False,False,False,False,True,False,False,False,False,True,False,0.5476,254,0,2,0,4,0
0.58,0.84,4,150,4,1,0,0,False,False,False,False,False,False,True,False,False,True,False,0.3364,150,0,4,0,4,0
0.71,0.72,4,177,3,0,0,0,False,True,False,False,False,False,False,False,False,True,False,0.5041,177,0,3,0,4,0
0.83,0.37,5,101,4,1,0,0,False,False,False,False,False,False,False,True,False,True,False,0.6889,101,0,4,0,5,0
0.63,0.52,3,183,2,0,0,0,False,False,False,False,False,False,False,False,True,True,False,0.39690000000000003,183,0,2,0,3,0
0.56,0.61,3,224,3,0,0,0,False,False,False,True,False,False,False,False,False,True,False,0.31360000000000005,224,0,3,0,3,0
0.88,0.55,3,263,3,0,0,0,False,False,False,False,True,False,False,False,False,True,False,0.7744,263,0,3,0,3,0
0.82,0.55,3,207,2,0,0,0,False,False,False,False,True,False,False,False,False,False,False,0.6723999999999999,0,0,0,0,0,0
0.69,0.72,3,243,3,0,0,0,False,False,False,False,True,False,False,False,False,True,False,0.4760999999999999,243,0,3,0,3,0
0.57,0.54,3,157,4,1,0,0,False,False,False,False,False,False,True,False,False,False,False,0.32489999999999997,0,0,0,0,0,0
0.75,0.69,3,242,3,0,0,0,False,False,False,False,False,False,True,False,False,False,False,0.5625,0,0,0,0,0,0
0.6,0.98,4,265,2,0,0,0,False,False,False,False,False,False,True,False,False,True,False,0.36,265,0,2,0,4,0
0.96,0.92,3,196,4,0,0,0,False,False,False,False,False,False,True,False,False,True,False,0.9216,196,0,4,0,3,0
0.75,0.67,4,135,2,0,0,0,False,False,False,False,False,False,True,False,False,False,False,0.5625,0,0,0,0,0,0
1.0,0.61,6,270,3,0,0,0,False,False,False,False,False,False,True,False,False,True,False,1.0,270,0,3,0,6,0
0.92,0.97,4,201,2,0,0,0,False,False,False,False,False,False,True,False,False,False,True,0.8464,0,201,0,2,0,4
0.84,0.93,5,225,4,0,0,0,False,False,False,False,False,False,True,False,False,False,False,0.7055999999999999,0,0,0,0,0,0
0.82,0.77,4,205,3,0,0,0,False,False,False,False,False,False,True,False,False,False,True,0.6723999999999999,0,205,0,3,0,4
0.74,0.42,3,131,3,0,0,0,False,False,False,False,False,False,True,False,False,False,True,0.5476,0,131,0,3,0,3
0.21,0.39,2,118,4,0,0,0,False,False,False,False,False,False,True,False,False,False,True,0.04409999999999999,0,118,0,4,0,2
0.62,0.64,5,187,3,0,0,0,False,False,False,False,False,False,True,False,False,False,True,0.3844,0,187,0,3,0,5
0.54,0.48,3,275,2,0,0,0,False,False,False,False,False,False,True,False,False,False,False,0.2916,0,0,0,0,0,0
0.55,0.97,5,125,4,0,0,0,False,False,False,False,False,False,True,False,False,False,True,0.30250000000000005,0,125,0,4,0,5
0.84,0.55,4,270,3,1,0,0,False,False,False,False,False,False,True,False,False,False,True,0.7055999999999999,0,270,0,3,0,4
0.61,0.56,2,123,2,0,0,0,False,False,False,False,False,False,True,False,False,False,True,0.3721,0,123,0,2,0,2
0.64,0.53,3,281,3,0,0,0,False,False,False,False,False,False,True,False,False,False,False,0.4096,0,0,0,0,0,0
0.92,0.51,3,223,2,0,0,0,False,False,False,False,False,False,True,False,False,False,True,0.8464,0,223,0,2,0,3
0.86,0.87,3,268,2,0,0,0,False,False,False,False,False,False,True,False,False,False,False,0.7395999999999999,0,0,0,0,0,0
0.6,0.74,4,174,3,0,0,0,False,True,False,False,False,False,False,False,False,True,False,0.36,174,0,3,0,4,0
0.86,0.92,3,162,3,1,0,0,False,True,False,False,False,False,False,False,False,False,True,0.7395999999999999,0,162,0,3,0,3
0.55,0.51,3,192,3,0,0,0,False,True,False,False,False,False,False,False,False,False,True,0.30250000000000005,0,192,0,3,0,3
0.54,0.58,4,178,3,0,0,0,False,False,True,False,False,False,False,False,False,False,True,0.2916,0,178,0,3,0,4
0.49,0.9,3,250,2,0,0,0,False,False,True,False,False,False,False,False,False,False,True,0.24009999999999998,0,250,0,2,0,3
0.98,0.72,3,262,4,0,0,0,False,False,True,False,False,False,False,False,False,True,False,0.9603999999999999,262,0,4,0,3,0
0.55,0.55,5,194,3,1,0,0,False,False,True,False,False,False,False,False,False,True,False,0.30250000000000005,194,0,3,0,5,0
0.64,0.5,3,146,3,0,0,0,False,False,False,False,False,False,False,False,True,True,False,0.4096,146,0,3,0,3,0
0.54,0.53,4,245,2,0,0,0,False,False,False,False,False,False,False,False,True,True,False,0.2916,245,0,2,0,4,0
0.58,0.45,3,131,2,0,0,0,False,False,False,False,False,False,False,False,True,True,False,0.3364,131,0,2,0,3,0
0.57,0.37,3,108,4,0,0,0,False,False,False,False,False,False,False,False,True,True,False,0.32489999999999997,108,0,4,0,3,0
0.65,0.64,5,206,3,0,0,0,False,False,False,False,False,False,False,False,True,True,False,0.42250000000000004,206,0,3,0,5,0
0.6,0.4,3,146,4,1,0,0,False,False,False,False,False,False,False,False,True,True,False,0.36,146,0,4,0,3,0
0.59,0.45,2,171,2,0,0,0,False,False,False,False,False,False,False,False,True,True,False,0.34809999999999997,171,0,2,0,2,0
0.77,0.5,4,173,2,1,0,0,False,False,False,False,False,False,False,False,True,True,False,0.5929,173,0,2,0,4,0
0.55,0.49,5,240,3,0,0,0,False,False,False,False,False,False,False,False,True,False,False,0.30250000000000005,0,0,0,0,0,0
0.5,0.6,4,199,2,0,0,0,False,False,False,False,False,False,False,False,True,True,False,0.25,199,0,2,0,4,0
0.43,0.77,3,237,3,1,0,0,False,False,False,False,False,False,False,False,True,True,False,0.18489999999999998,237,0,3,0,3,0
0.58,0.84,3,258,4,0,0,0,False,False,False,False,False,False,False,True,False,True,False,0.3364,258,0,4,0,3,0
0.66,0.68,4,269,3,1,0,0,False,False,False,False,False,False,False,True,False,True,False,0.43560000000000004,269,0,3,0,4,0
0.7,0.8,5,245,4,0,0,0,False,False,False,False,False,False,False,True,False,False,False,0.48999999999999994,0,0,0,0,0,0
0.82,0.54,4,164,3,0,0,0,False,False,False,False,False,False,False,True,False,True,False,0.6723999999999999,164,0,3,0,4,0
